,index,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z
502,6645.0,-3.5336611752692857,1.3915838862151304,-253.28167299798565,43.88882444025918,25.7184546933814,-33.60556320075209
503,6646.0,-3.5891151710972906,1.5856989291515902,-253.7908358468822,46.264750963738,25.51161691920183,-32.28562266411854
504,6647.0,-3.6425140023983538,1.7761318062429154,-254.29238207349584,47.08287068817813,24.668311654106592,-31.00625146685008
505,6648.0,-3.6933296057171123,1.9594907405344202,-254.7882198199912,49.7116972907172,23.520489164380912,-31.20258905666688
506,6649.0,-3.737156015133457,2.1584814109459103,-255.2800831832821,50.24399014110539,22.63954949956159,-30.7401855088118
507,6650.0,-3.778186511038842,2.3601536886526446,-255.7657753245157,51.56806951296273,21.583061837285232,-30.32970626162321
508,6651.0,-3.802265265130255,2.5526366993425427,-256.2538857642677,52.60291050337383,20.35697970012379,-29.256331896228627
509,6652.0,-3.8335533916065883,2.7446007725409345,-256.7307135055213,54.88484410542492,19.48084381061373,-28.72015998854604
510,6653.0,-3.8466950104676787,2.9456176073599636,-257.20176879936537,55.24094294971093,18.422924735428108,-28.671480196425943
511,6654.0,-3.860528689232974,3.153864754150277,-257.6774283312624,57.41619234024075,17.575614754859977,-27.146529746105173
512,6655.0,-3.8743452927561814,3.3506306395877345,-258.1454053682636,57.76091237036497,16.11278843261297,-27.12643501419756
513,6656.0,-3.8774483531709025,3.5405565758233024,-258.6188254038654,59.111134838709134,15.161114893323326,-26.735590198382216
514,6657.0,-3.875561136302549,3.726761380265316,-259.0769611491854,60.12317216077915,13.662530823235189,-26.56815347603307
515,6658.0,-3.8725130277254127,3.915744837420334,-259.5360952112147,61.31883824938743,12.49429378615934,-25.410271457229666
516,6659.0,-3.859985574008303,4.103215563862818,-260.0033333435653,62.37982790489417,11.142401804868555,-25.17494804924212
517,6660.0,-3.8522049466887687,4.288289281288598,-260.46390041834707,63.74785817395247,10.14428611831024,-24.740455590852523
518,6661.0,-3.843228060216106,4.475174901414448,-260.92311103052884,64.07816403655832,8.40242642212191,-24.365667288057693
519,6662.0,-3.8155226384531953,4.653720562126523,-261.3826892068157,65.06007936392581,7.202212103288567,-23.656456518795743
520,6663.0,-3.79156381988865,4.84205125137828,-261.84049806241467,66.09367215243678,6.076830396633044,-23.20974711929909
521,6664.0,-3.7680852618288725,5.027588477506242,-262.29826618135644,65.69467948936239,4.468828177893192,-23.03849647557825
522,6665.0,-3.737431330299005,5.198809294160355,-262.75103393806256,66.01185682930529,3.576986813616016,-22.206960427136533
523,6666.0,-3.7053941406501565,5.367707483801155,-263.2198938491827,66.85076056678784,2.298456442637565,-21.389016006906232
524,6667.0,-3.671865398279064,5.532030496254151,-263.6705695788616,66.63437756405662,0.8465334350259083,-21.385353447158728
525,6668.0,-3.6343760439493575,5.695273567714253,-264.1315282042768,67.33117909391841,-0.1925025501953283,-20.97037456470417
526,6669.0,-3.5937832657399555,5.856335931411536,-264.58654892712747,67.9301884869659,-1.5641964756013629,-20.04925151196114
527,6670.0,-3.5473824145998516,6.010491730026388,-265.05306047065767,68.87012817648011,-2.857958507318664,-18.948219159989257
528,6671.0,-3.498491144727277,6.1569774174856775,-265.514595530989,69.99818059134661,-4.53100121391189,-17.935910288575005
529,6672.0,-3.4516860537389142,6.302745276860719,-265.9822538498428,69.64326552583785,-5.883644539117324,-17.33607277191173
530,6673.0,-3.400017757518152,6.44314446133194,-266.44962782384977,70.27019608745883,-7.606837511129626,-16.82426176939285
531,6674.0,-3.3428254242009885,6.581493864933577,-266.9144480379778,69.49812739374985,-10.234771878741473,-18.03927228368549
532,6675.0,-3.28906284741562,6.7032717126325,-267.38490852224817,70.85923353659965,-10.431097857511167,-15.79945498191767
533,6676.0,-3.229804914471887,6.823359446726954,-267.8618726074391,71.25745180714004,-10.690304858606751,-15.124215923611652
534,6677.0,-3.170704331060492,6.94792619169948,-268.3364199313723,70.97769732549966,-11.870150970132782,-14.501427949811498
535,6678.0,-3.112328157268133,7.0510165251453145,-268.8194685870341,70.7596948402558,-13.793537490398135,-14.339859151019644
536,6679.0,-3.0505309020064795,7.168044990769772,-269.3059839836383,70.62336099012396,-16.00901282128141,-14.767503004104054
537,6680.0,-2.980065789904259,7.265649223516903,-269.78920471226127,71.41920485636551,-15.472938229511636,-12.611194653630326
538,6681.0,-2.9027499707116973,7.354742574412285,-270.28011197060863,72.37873366914435,-16.41732309949881,-13.096215444132524
539,6682.0,-2.8296601808249875,7.448608191602148,-270.76661573050745,71.53002040076076,-19.114696200073997,-12.326301455077092
540,6683.0,-2.762302590084624,7.5423751635070175,-271.25585691283027,71.10008741778462,-20.748018084195923,-11.698085480350716
541,6684.0,-2.6798701485293273,7.617356046442069,-271.75263539178894,70.52395350830407,-23.72247079129275,-11.899701339752424
542,6685.0,-2.594885810587784,7.6897301536038185,-272.2582073000462,70.45032780422089,-23.762907784757694,-9.952077087974832
543,6686.0,-2.520122253015963,7.750092244844609,-272.7688971002668,69.30491709376247,-27.613240764806683,-11.889534185038848
544,6687.0,-2.446923158940836,7.812782052977127,-273.2713723004222,69.01364310295472,-29.164031361089616,-10.50841362891085
545,6688.0,-2.3521095754723045,7.866734544674614,-273.7811294706086,69.55920316053644,-29.7397997153308,-10.482752873187584
546,6689.0,-2.2761573659388183,7.91698356114307,-274.29819271556903,68.7183351815473,-32.48583733073387,-11.342134409846562
547,6690.0,-2.1819499355507674,7.965747679765855,-274.81575657409223,69.02259054217107,-33.008713971715615,-10.085338700262165
548,6691.0,-2.0913283332105954,7.989073991479586,-275.3340760752436,69.10883168881463,-33.84345069900843,-9.006680502812612
549,6692.0,-1.9944638159539805,8.036965398502048,-275.8585319202379,69.10443140248135,-36.02540382797535,-9.0978258749221
550,6693.0,-1.8948059054431408,8.062450257270484,-276.3851103640504,69.3704328150303,-38.16038624949737,-9.889734655025352
551,6694.0,-1.7901889649184004,8.091739933212352,-276.9155799335288,69.09205869984217,-38.58690482733898,-8.508294577657729
552,6695.0,-1.6923630828694232,8.105168030374102,-277.44066694128804,70.02097367397771,-38.49424295568351,-6.374429450126893
553,6696.0,-1.5762892908579302,8.130211694600575,-277.96624936353714,69.33650820388972,-42.36945963510214,-9.341675146515584
554,6697.0,-1.4757074019576537,8.12616095257033,-278.499303833572,69.76806078200694,-43.54625230744392,-9.112460105505413
555,6698.0,-1.3684336949286688,8.141548411269014,-279.03502715349083,69.83454964353302,-44.90654666690936,-8.515335939988978
556,6699.0,-1.248350465267246,8.142348227483808,-279.5675690933456,69.7374662092676,-45.91245939658119,-7.055405076449133
557,6700.0,-1.1282784949630722,8.142992928892113,-280.111365116745,71.28528480915986,-46.167694374006444,-6.033861129832148
558,6701.0,-1.0151496354569414,8.122762121935011,-280.6518358631819,70.72838187350052,-49.00919935497828,-7.42036242403801
559,6702.0,-0.9085424700654263,8.115484069173931,-281.19256553206026,70.84873709024811,-49.82111458845174,-6.6623813060725325
560,6703.0,-0.7779139761216864,8.101076636905532,-281.7353343649533,73.00473830867193,-48.67302546289551,-3.234040969046561
561,6704.0,-0.6473086965413097,8.080719610457209,-282.27229475139467,71.6190475932933,-53.29939033689245,-6.808680882254346
562,6705.0,-0.5257073438721331,8.062097904784764,-282.8124558413884,71.92578215150183,-54.32006667728655,-5.995384774920254
563,6706.0,-0.39729808477874595,8.030279769279218,-283.36401375468705,72.31918931088985,-56.47340972685575,-6.580847795701327
564,6707.0,-0.26810979256448153,8.005562927043115,-283.90107111444735,72.29223378056433,-57.028229173667874,-4.987735202431702
565,6708.0,-0.13250000510860271,7.967662320011641,-284.45303345217405,73.50450113925426,-58.3328616820457,-5.590359103677778
566,6709.0,0.0026596938542802206,7.928991535611658,-285.01051107097817,74.13651942616823,-58.898262377644535,-3.572432560272199
567,6710.0,0.1299692401385366,7.883439274344141,-285.55325888059303,74.7854000739219,-60.78594970928424,-4.631481771356796
568,6711.0,0.2805639513798379,7.848868795417502,-286.09783303490246,74.72126197355293,-60.71947676345031,-2.496287196566564
569,6712.0,0.41040369214507155,7.808016592736408,-286.6554599803164,75.60730489305436,-61.7134335932036,-2.678574836917413
570,6713.0,0.5530737876656477,7.754947889346454,-287.205950792021,76.57811942803173,-61.323649864822144,-0.2888733630056528
571,6714.0,0.6921565425909169,7.695997353508119,-287.75286409065495,77.43380990878218,-63.43968105279059,-1.3431488078983336
572,6715.0,0.8332525188819826,7.650646558269841,-288.3034937892512,78.02260810901329,-65.48700224804705,-2.59251941933246
573,6716.0,0.9782220744862729,7.594206538537037,-288.85651717489446,79.5132050229903,-65.93363897792943,-1.2288325592577916
574,6717.0,1.1426903496259797,7.549758553299057,-289.405870720726,78.9653817392952,-66.41933136436275,-0.828414450607124
575,6718.0,1.2722307062069662,7.495630508776003,-289.94245821188713,80.76781501954501,-67.15563545125822,-1.0033062656028824
576,6719.0,1.429533075856324,7.429118293552619,-290.49539437865906,80.24356400904173,-67.62057161198071,0.9282152784188478
577,6720.0,1.585407225677253,7.37178987207426,-291.0429598788178,81.00076675214841,-68.9446056965287,0.2541283389475022
578,6721.0,1.748007043560908,7.319804023827146,-291.58905398401964,82.50554460812955,-69.22455451340602,0.7612567589759336
579,6722.0,1.8963716165403683,7.268556584874091,-292.1348673373679,83.14657256177453,-70.19952052909353,0.5419391341747181
580,6723.0,2.064124046812818,7.225481358661568,-292.6740062743989,83.35670036495857,-71.2874705944697,0.5615012370983404
581,6724.0,2.2301111363424546,7.171724203771305,-293.22312146821946,83.93620372542166,-72.09848265984952,0.564194154859456
582,6725.0,2.390869778184718,7.11803846583075,-293.7529501195065,85.0984213055862,-72.47151545313416,0.6267927877680776
583,6726.0,2.5514477416125185,7.058041063230462,-294.2896627771394,86.84967870579523,-72.81667662950188,0.7675281210171605
584,6727.0,2.7235483506811944,7.013658302076124,-294.82436906888137,87.72893077778046,-72.47293642021069,1.4310151635664683
585,6728.0,2.8954822711121286,6.971074835018612,-295.35223041008186,87.2537023494649,-73.9141181492959,0.8508484673033434
586,6729.0,3.0594761166385274,6.928294874841072,-295.88175610904636,88.4112640017894,-74.10509948009289,1.010156661368934
587,6730.0,3.252370238296698,6.89858975840923,-296.4065265502613,89.50261294562297,-74.95770691581635,0.1032872529985335
588,6731.0,3.4153043828936136,6.855593748857245,-296.9350048300388,89.5482367883045,-75.95995990688819,-0.7094955775780518
589,6732.0,3.607769654552661,6.8246814455277445,-297.4515421688228,90.5708545256506,-76.2634777545744,-1.041484771617644
590,6733.0,3.780642454757129,6.8016175517464035,-297.9710336848003,91.1623791272872,-76.65208681140868,-1.2042592176594042
591,6734.0,3.9805625631489674,6.771838172030812,-298.4919349634988,91.88273637573322,-76.81373487756082,-1.1113075474030527
592,6735.0,4.155940850957838,6.747000038494093,-299.0066131572523,91.80315816545992,-77.48108783161904,-1.498025607527888
593,6736.0,4.344641817086393,6.7248532029552734,-299.5186784286367,102.76001935833196,-72.55226465624291,-0.4915619270607473
594,6737.0,4.529994589878171,6.707956324490397,-300.0290298529149,102.14981741111217,-68.53962903536105,3.115918886438305
595,6738.0,4.71146796748186,6.694410522915518,-300.5369640314891,102.9988496475669,-68.71046181514002,2.905965609095182
596,6739.0,4.905807271463622,6.676032365958804,-301.0348290050497,103.71780600538352,-69.12456434444083,2.0028816717912883
597,6740.0,5.089406443805491,6.669983883544205,-301.54630761875904,104.76845540800734,-69.48246580754466,1.1094568047412006
598,6741.0,5.275775207120955,6.669812985859949,-302.0413314188743,105.6098346393892,-69.72010307737818,0.4622046601341425
599,6742.0,5.464499189860541,6.672665388304381,-302.542994302937,106.31549961047924,-69.99727674553198,-0.2726365515140114
600,6743.0,5.6512056902975045,6.665990791908371,-303.0410899190671,106.31740549740182,-70.54552295503585,-1.322402572494208
601,6744.0,5.835783137707431,6.6789229062598,-303.5361037520015,107.043142698159,-71.35790355648732,-2.438732044121189
602,6745.0,6.0227008049959165,6.6861753902149985,-304.0400887534738,108.6331379749642,-70.17107324095741,-2.422145012708972
603,6746.0,6.210920410809892,6.692337006096636,-304.5370206466468,106.11978517354356,-72.43848586231854,-4.834936821257375
604,6747.0,6.392580244680986,6.703603591699448,-305.0246693167886,110.25331041181846,-70.30136445214974,-4.158891985656408
605,6748.0,6.569230325395536,6.722142893957539,-305.52141264742767,110.583233624355,-71.07949731980595,-5.817203635859582
606,6749.0,6.749678742981108,6.747699113905355,-306.0228236719097,110.59443683705952,-71.33573923833785,-7.016195384089622
607,6750.0,6.9353937768548635,6.778637535335861,-306.5162469312194,112.73779808764375,-69.429635456898,-6.800151116216812
608,6751.0,7.103870539210685,6.801202851621838,-307.01221811069615,110.68068083225836,-72.84469817860868,-10.258276448527209
609,6752.0,7.290058363715011,6.83487684244551,-307.5075737086711,111.19126848847334,-72.62557970605958,-11.394086342143328
610,6753.0,7.458486522163299,6.86921369020547,-307.9982169043384,113.45814410298604,-71.16270663445107,-11.74589346566846
611,6754.0,7.627720703887122,6.908194937549069,-308.49488605781346,112.78938917006788,-71.89204783600249,-14.133354159149984
612,6755.0,7.793136258014228,6.954265086766782,-308.99328650200005,113.30027997358826,-71.58375876767266,-15.268096675580075
613,6756.0,7.948558343899747,6.998976077605448,-309.49265488459974,113.58184662821384,-71.466387611361,-17.354325328719028
614,6757.0,8.103163722732436,7.050262468724327,-309.98894608850503,115.08595104004615,-70.38724160850754,-17.887539664934092
615,6758.0,8.278230290223888,7.103563883929382,-310.4847232265652,115.12121042201474,-71.15906918174484,-19.070405796599044
616,6759.0,8.426039780393232,7.1508621173959455,-310.9872059862555,116.76623600509112,-70.06176371689561,-20.56050683222855
617,6760.0,8.556674467870423,7.208687693779893,-311.49513155124794,117.2167208400926,-69.03517433651831,-22.248422595532187
618,6761.0,8.709370998550739,7.268770590086888,-311.9862468067247,117.09584628038144,-68.40374265986756,-24.51740308574662
619,6762.0,8.853004346338533,7.328252066180198,-312.50661519582644,119.51020054024056,-66.42570203685226,-25.266180232593307
620,6763.0,8.975696280615864,7.3982745501128875,-312.99887080985826,119.74467628988523,-65.99216541586097,-26.990126665937375
621,6764.0,9.103144016226324,7.470493651648212,-313.50151938788997,119.99294462388912,-65.23304542821636,-29.040762757329297
622,6765.0,9.231795541055966,7.5417095165120145,-314.01324221407504,120.67620071489154,-64.39630803305681,-30.46546843435608
623,6766.0,9.347693004488235,7.619711776816757,-314.5245172658627,120.97781239490044,-63.59453030643529,-32.112143029266406
624,6767.0,9.46841128790556,7.696919228741876,-315.0324797803671,121.6265482696694,-62.35113487291896,-32.84441340744301
625,6768.0,9.579470555339025,7.77381821246513,-315.54711622409945,122.29376612868737,-61.75600306931431,-34.23365789393242
626,6769.0,9.677043798960511,7.853951653040099,-316.05355773245185,121.56855094435711,-61.837553594293325,-37.17116235484204
627,6770.0,9.772646483122148,7.939331336502278,-316.5719763950784,122.67822419911688,-59.743034285644114,-37.78910414284385
628,6771.0,9.862755063320883,8.01966332261145,-317.0886989175765,122.603956218102,-59.44076979118238,-39.5979825146989
629,6772.0,9.941699695404385,8.11640118316052,-317.60813288736654,122.56514730874082,-58.08766934708009,-40.81375481880771
630,6773.0,10.027445135097604,8.198369402689423,-318.1218237443934,121.59811757207314,-57.45992128613147,-42.47592976440297
631,6774.0,10.089340033367403,8.29103652395554,-318.6368512656357,124.3105842910378,-60.13977761973116,-48.436131884288784
632,6775.0,10.162530406983382,8.394189757759477,-319.1561547491402,124.34776972940064,-58.95996186521177,-50.903618781720255
633,6776.0,10.216933872061205,8.489119811027308,-319.67503878724733,125.37671167242304,-58.15866338654426,-52.243217840529496
634,6777.0,10.272604006585858,8.585584242261916,-320.1920859695004,126.85459117905404,-55.231293080858926,-53.393882225242585
635,6778.0,10.323683994340456,8.683606274552403,-320.7120952690483,124.68970533596983,-56.11094475031652,-57.15748046562389
636,6779.0,10.360599523444655,8.792429171774984,-321.2326861835651,124.2403839170802,-55.37486818651552,-58.83771043963876
637,6780.0,10.392034268356209,8.898082421014578,-321.7527517419089,123.64919873805054,-54.419117173686445,-60.49476494175624
638,6781.0,10.427264002419381,9.002999943977898,-322.2595182504549,123.7345976193108,-52.23220363539122,-60.81538118498938
639,6782.0,10.453181011628377,9.116823974348335,-322.7886052503359,122.7810440002208,-52.66723905803918,-62.90022361324009
640,6783.0,10.472071359481657,9.22625063387477,-323.30532376155884,122.52131010907542,-53.66119807140651,-65.13998693719233
641,6784.0,10.479593899438623,9.335427897571208,-323.8277393575943,119.41643600698394,-47.74510978885069,-63.33776591169579
642,6785.0,10.491582658143194,9.451978450827255,-324.3450245667664,117.78915012278212,-45.90454905417219,-63.474973861513135
643,6786.0,10.493740526309548,9.55805813157292,-324.85922246225937,117.14703529235898,-48.03543806610136,-67.40799865113006
644,6787.0,10.481469855115456,9.677473110718324,-325.3773822785289,115.08107340616272,-44.73455851325039,-66.03184296171143
645,6788.0,10.471434014556582,9.802172197639493,-325.8940143528713,115.08100554341256,-45.69723618586265,-68.31108193970307
646,6789.0,10.45738034997678,9.910231345259376,-326.4066110705824,111.66809587145784,-38.4354728871885,-65.28080761175966
647,6790.0,10.439573509186847,10.03410785242329,-326.9222106722978,111.26874430630532,-41.13982354900317,-69.80131346552544
648,6791.0,10.407783310591103,10.15829218929855,-327.43318801943917,108.5999858141682,-34.56570689357032,-66.53036303107788
649,6792.0,10.378515888051485,10.27033752346074,-327.95203298771634,108.83478161573512,-39.92171097303296,-72.58520643606941
650,6793.0,10.350970641917893,10.407935829667167,-328.4743475465659,106.45816821444208,-35.21454082489642,-71.8464747412423
651,6794.0,10.311764332518102,10.53974787760717,-328.98946738643036,104.96130311490842,-32.464127193403655,-71.6000805072315
652,6795.0,10.260721700790587,10.655950908535715,-329.50282549901715,103.4004118816219,-31.12939867283505,-72.00709452206864
653,6796.0,10.20496502708459,10.773548849422355,-330.01540735099695,102.82329228024886,-29.9262884778069,-72.69415554354009
654,6797.0,10.154644968672503,10.896226410904774,-330.5209132779372,99.95287824332031,-23.497721554822004,-71.52916702002366
655,6798.0,10.088269145412372,11.020581623318435,-331.03058315144244,99.60592168903484,-27.00376346987972,-75.77570462092396
656,6799.0,10.025106862580891,11.141058806572687,-331.533624304802,98.06169433127698,-25.03169401110732,-76.70543362646715
657,6800.0,9.95691686565954,11.260386146147312,-332.04252533199747,95.9629338527138,-19.658154202441285,-74.62237469678485
658,6801.0,9.877458301579544,11.386578163196532,-332.55262109650073,94.00989770549062,-16.88099898101756,-75.61422466796786
659,6802.0,9.802888639534682,11.509091654183521,-333.0549689295855,92.98459222946084,-14.160868507673262,-75.24356635727943
660,6803.0,9.723146780748277,11.629669640430848,-333.5610469969088,92.40601547804474,-18.23941891298898,-80.04126472527149
661,6804.0,9.633487221732107,11.753949702435307,-334.06222836567366,90.41853673750865,-18.005945773895053,-82.49938855793634
662,6805.0,9.537280134927887,11.87525478303587,-334.5694466270791,90.42528584020006,-20.59918805010303,-85.14663372531525
663,6806.0,9.448432695718306,11.981743067579714,-335.0734736243961,87.68748455508404,-14.947893089297692,-85.16770943101412
664,6807.0,9.340503014818317,12.075739294892742,-335.57865730821584,86.796691426957,-16.17710196778345,-87.34193824812135
665,6808.0,9.237508878929859,12.18061130038393,-336.0906946058874,84.60935932043853,-10.327038766009109,-86.78228761371281
666,6809.0,9.137510915951431,12.282607326828384,-336.58522686732283,84.12039530533056,-15.163678470899804,-90.49475385831325
667,6810.0,9.020278870621045,12.382897137090822,-337.0871520842764,81.26812219654589,-16.65437278086532,-95.15133081604309
668,6811.0,8.901506930746798,12.495175427055642,-337.5723955869177,79.91920133213156,-16.75486651753805,-96.43073298995552
669,6812.0,8.779561643533661,12.601694075765863,-338.0638518302724,78.4544802754986,-20.12960960363598,-99.63852225500548
670,6813.0,8.646551292427748,12.7146860317755,-338.5551539661262,76.73746866233995,-21.762408725837044,-102.1182598973441
671,6814.0,8.509239474626806,12.805645221513828,-339.04403431435253,75.50102028076026,-12.152268851387216,-99.274193983703
672,6815.0,8.363715621680669,12.90333436524213,-339.5271290864564,72.83636115777932,-13.594551902977262,-102.45314944130844
